,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_TotalCharges_ratio,tenure_ratio
5155,8294-UIMBA,30,0,One year,Bank transfer (automatic),94.4,2638.1,No,0.035783328910958645,0.3177966101694915
5156,8109-YUOHE,17,0,One year,2,56.1,946.95,No,0.059242832250910815,0.30303030303030304
5157,5840-NVDCG,16,0,Two year,Bank transfer (automatic),68.25,1114.85,No,0.06121899807148944,0.23443223443223443
5158,8092-NLTGF,72,0,Two year,Bank transfer (automatic),24.75,1777.6,No,0.013923267326732673,2.909090909090909
5159,5928-QLDHB,9,0,Month-to-month,Electronic check,76.25,684.85,No,0.11133824925166094,0.1180327868852459
5160,9840-EFJQB,1,0,Month-to-month,Electronic check,74.35,74.35,No,1.0,0.013449899125756557
5161,0696-UKTOX,23,0,Month-to-month,Electronic check,54.15,1312.45,No,0.04125871461769972,0.4247460757156048
5162,4801-KFYKL,8,0,Month-to-month,Bank transfer (automatic),19.45,159.2,No,0.12217336683417086,0.41131105398457585
5163,3472-OAOOR,19,1,Month-to-month,2,34.95,610.2,No,0.05727630285152409,0.5436337625178826
5164,6135-OZQVA,7,0,Month-to-month,Electronic check,53.65,404.35,No,0.13268208235439594,0.130475302889096
5165,8062-YBDOE,1,0,Month-to-month,Electronic check,69.65,69.65,Yes,1.0,0.014357501794687724
5166,2252-JHJGE,61,0,One year,Electronic check,104.0,6363.45,No,0.016343335769118953,0.5865384615384616
5167,4188-PCPIG,57,0,Two year,Credit card (automatic),70.35,4124.65,No,0.01705599262967767,0.8102345415778253
5168,6000-APYLU,9,0,Month-to-month,Electronic check,80.8,713.1,Yes,0.11330809143177674,0.11138613861386139
5169,7105-BENQF,15,0,One year,2,64.85,950.75,No,0.0682093084407047,0.23130300693909023
5170,7721-DVEKZ,1,0,Month-to-month,2,19.65,19.65,No,1.0,0.050890585241730284
5171,3566-VVORZ,12,0,Month-to-month,Bank transfer (automatic),45.9,505.95,No,0.0907204269196561,0.26143790849673204
5172,9507-HSMMZ,54,0,Two year,2,20.0,1149.65,No,0.01739659896490236,2.7
5173,2480-SQIOB,4,0,Month-to-month,Electronic check,44.8,169.65,No,0.26407309165929854,0.08928571428571429
5174,0947-IDHRQ,7,0,Month-to-month,2,80.3,526.7,Yes,0.15245870514524396,0.08717310087173101
5175,7813-TKCVO,20,0,One year,2,20.35,393.15,No,0.051761414218491675,0.9828009828009827
5176,0128-MKWSG,26,1,Month-to-month,2,45.8,1147.0,No,0.03993025283347864,0.5676855895196506
5177,3672-YITQD,36,0,Month-to-month,Electronic check,84.1,3021.6,Yes,0.027832936192745565,0.42806183115338886
5178,4350-ZTLPI,53,0,One year,Bank transfer (automatic),108.95,5718.2,No,0.019053198558987097,0.4864616796695732
5179,9048-JVYVF,3,0,Month-to-month,Electronic check,69.35,191.35,Yes,0.3624248758818918,0.04325883201153569
5180,0361-HJRDX,68,1,Two year,Credit card (automatic),64.35,4539.6,No,0.014175257731958761,1.0567210567210568
5181,5727-MYATE,72,0,Two year,Credit card (automatic),90.8,6397.6,No,0.014192822308365636,0.7929515418502203
5182,3823-KYNQY,12,0,One year,Credit card (automatic),24.95,280.4,No,0.08898002853067047,0.4809619238476954
5183,8988-ECPJR,34,0,Month-to-month,2,79.6,2718.3,Yes,0.029283007762204313,0.4271356783919598
5184,7570-WELNY,68,0,Two year,Bank transfer (automatic),84.7,5711.05,No,0.014830897995990229,0.8028335301062574
5185,3021-VLNRJ,50,0,One year,Credit card (automatic),70.8,3478.15,No,0.020355648836306656,0.7062146892655368
5186,3776-EKTKM,1,1,Month-to-month,Electronic check,36.45,36.45,Yes,1.0,0.027434842249657063
5187,2080-CAZNM,41,0,Month-to-month,Electronic check,104.4,4133.95,No,0.025254296737986674,0.39272030651340994
5188,1028-FFNJK,30,0,Month-to-month,Electronic check,101.5,2917.65,No,0.03478827138279094,0.2955665024630542
5189,6907-FLBER,1,0,Month-to-month,Electronic check,54.3,54.3,No,1.0,0.01841620626151013
5190,3001-UNBTL,29,0,Month-to-month,Electronic check,103.95,2964.8,No,0.03506138694009714,0.278980278980279
5191,5982-PSMKW,23,0,Two year,Credit card (automatic),91.1,2198.3,No,0.04144111358777236,0.2524698133918771
5192,3507-GASNP,60,0,Two year,2,19.95,1189.9,No,0.016766114799562987,3.0075187969924815
5193,7096-ZNBZI,72,0,Two year,Credit card (automatic),26.45,1914.5,No,0.013815617654740141,2.7221172022684312
5194,1902-XBTFB,22,0,Month-to-month,Electronic check,89.4,2001.5,Yes,0.044666500124906326,0.24608501118568232
5195,1676-MQAOA,72,0,Two year,Bank transfer (automatic),75.1,5336.35,No,0.01407328979545944,0.9587217043941412
5196,0786-IVLAW,66,0,One year,Bank transfer (automatic),108.1,7238.6,No,0.01493382698311828,0.6105457909343202
5197,7566-DSRLQ,72,0,Two year,Electronic check,110.15,7998.8,No,0.013770815622343353,0.6536541080344984
5198,0643-OKLRP,47,0,Month-to-month,Electronic check,80.35,3825.85,Yes,0.021001868865742252,0.5849408836341009
5199,7245-JMTTQ,51,0,One year,Electronic check,111.5,5703.25,No,0.01955025643273572,0.45739910313901344
5200,6050-IJRHS,70,0,One year,Electronic check,106.5,7397.0,No,0.014397728808976612,0.6572769953051644
5201,6202-JVYEU,9,0,One year,Electronic check,19.9,164.6,No,0.12089914945321992,0.45226130653266333
5202,8591-TKMZH,59,0,Two year,2,111.1,6555.2,No,0.01694837686111789,0.5310531053105311
5203,0734-OXWBT,3,0,Month-to-month,2,70.7,225.65,No,0.31331708397961444,0.042432814710042434
5204,4282-ACRXS,38,1,Month-to-month,Electronic check,24.85,955.75,No,0.026000523149359144,1.5291750503018107
5205,0365-TRTPY,37,0,Month-to-month,Bank transfer (automatic),91.2,3382.3,No,0.026963900304526504,0.4057017543859649
5206,7349-ALMUX,37,0,Two year,Bank transfer (automatic),65.6,2313.8,No,0.028351629354308926,0.5640243902439025
5207,9381-NDKME,24,1,Month-to-month,Credit card (automatic),40.65,933.3,Yes,0.043555126968820315,0.5904059040590406
5208,6502-KUGLL,14,0,Month-to-month,Bank transfer (automatic),59.45,780.85,No,0.07613498111032849,0.23549201009251472
5209,1841-YSJGV,72,0,Two year,Credit card (automatic),109.95,7852.4,No,0.014002088533442005,0.6548431105047748
5210,2794-XIMMO,53,1,One year,Electronic check,60.45,3184.25,Yes,0.018984062181047343,0.8767576509511993
5211,8382-SHQEH,8,0,Month-to-month,Electronic check,84.9,764.95,Yes,0.11098764625138897,0.09422850412249704
5212,3511-BFTJW,72,1,Two year,Credit card (automatic),38.5,2763.0,No,0.013934129569308722,1.87012987012987
5213,7668-XCFYV,17,0,Month-to-month,Electronic check,92.55,1614.7,No,0.05731714869635226,0.18368449486763913
5214,2983-ZANRP,2,0,Month-to-month,Bank transfer (automatic),73.55,145.4,Yes,0.5058459422283356,0.027192386131883073
5215,7845-URHJN,8,0,Month-to-month,Bank transfer (automatic),20.15,156.25,Yes,0.12896,0.3970223325062035
5216,3034-ZBEQN,48,1,One year,2,34.7,1604.5,Yes,0.021626674976628235,1.3832853025936598
5217,5018-HEKFO,10,0,Month-to-month,2,24.5,270.15,No,0.09069035720895799,0.40816326530612246
5219,3976-NLDEZ,1,0,Month-to-month,2,20.6,20.6,No,1.0,0.04854368932038835
5220,2282-YGNOR,29,0,One year,Credit card (automatic),58.0,1734.5,No,0.03343903142115884,0.5
5221,5336-UFNZP,65,0,One year,Electronic check,107.45,7047.5,No,0.015246541326711601,0.604932526756631
5222,6854-EXGSF,8,0,Month-to-month,Bank transfer (automatic),65.5,573.15,No,0.1142807293029748,0.12213740458015267
5223,1241-EZFMJ,61,0,Two year,Bank transfer (automatic),25.45,1538.6,No,0.016541011308982192,2.3968565815324165
5224,9233-PSYHO,45,0,One year,Bank transfer (automatic),100.15,4459.8,No,0.02245616395354052,0.4493260109835247
5225,5376-PCKNB,72,0,One year,Credit card (automatic),104.45,7459.0,No,0.014003217589489208,0.6893250359023456
5226,8044-BGWPI,12,0,Month-to-month,Electronic check,21.15,306.05,No,0.06910635517072374,0.5673758865248227
5227,4060-LDNLU,7,0,Month-to-month,Electronic check,96.2,639.7,No,0.1503829920275129,0.07276507276507277
5228,3589-PPVKW,9,0,Month-to-month,2,44.4,348.15,No,0.12753123653597587,0.20270270270270271
5229,8327-LZKAS,43,0,One year,Electronic check,107.55,4533.9,Yes,0.023721299543439423,0.399814039981404
5230,5887-IKKYO,58,0,Two year,Bank transfer (automatic),94.35,5563.65,No,0.016958291768892724,0.6147323794382619
5231,1075-BGWOH,16,0,Month-to-month,Electronic check,98.75,1587.55,Yes,0.06220276526723568,0.1620253164556962
5232,1755-RMCXH,2,0,Month-to-month,2,20.3,40.25,No,0.5043478260869565,0.09852216748768472
5233,0302-JOIVN,8,0,Month-to-month,Electronic check,101.15,842.9,Yes,0.12000237276070709,0.07909045971329708
5234,3858-XHYJO,40,0,One year,Bank transfer (automatic),105.75,4228.55,No,0.025008572678577763,0.37825059101654845
5235,4299-SIMNS,9,0,Month-to-month,Electronic check,81.15,784.45,No,0.10344827586206896,0.11090573012939
5236,7025-IWFHT,41,0,One year,Electronic check,89.55,3729.75,No,0.024009652121455862,0.45784477945281965
5237,6261-LHRTG,26,0,Month-to-month,Credit card (automatic),54.75,1406.9,No,0.03891534579572108,0.4748858447488584
5238,7841-FCRQD,33,0,One year,Credit card (automatic),53.75,1857.3,No,0.02893985893501319,0.6139534883720931
5239,2056-EVGZL,68,0,One year,Credit card (automatic),105.75,7322.5,No,0.014441789006486856,0.6430260047281324
5240,8777-MBMTS,65,0,Two year,Credit card (automatic),105.85,6725.5,No,0.015738606795033826,0.6140765233821446
5241,7753-USQYQ,55,0,One year,Electronic check,64.2,3627.3,No,0.017699115044247787,0.8566978193146417
5242,5366-IJEQJ,20,0,Month-to-month,Electronic check,88.7,1761.45,Yes,0.05035624059723523,0.2254791431792559
5243,7661-CPURM,19,0,One year,Credit card (automatic),87.7,1725.95,No,0.050812595961644315,0.21664766248574685
5244,6233-HXJMX,45,0,Month-to-month,Credit card (automatic),89.3,4192.15,No,0.02130171868850113,0.503919372900336
5245,5902-WBLSE,70,0,Two year,Credit card (automatic),20.15,1411.2,No,0.014278628117913831,3.4739454094292808
5246,1981-INRFU,2,0,Month-to-month,Electronic check,79.75,164.5,Yes,0.4848024316109423,0.025078369905956112
5247,4971-PUYQO,27,0,Month-to-month,2,94.55,2724.6,Yes,0.0347023416281289,0.2855631940772078
5248,3239-TPHPZ,12,0,Two year,Electronic check,20.05,264.55,No,0.07578907578907579,0.5985037406483791
5249,5115-GZDEL,72,1,Two year,Credit card (automatic),67.2,4671.7,No,0.014384485305135176,1.0714285714285714
5250,3338-CVVEH,12,0,Month-to-month,Electronic check,94.55,1173.55,No,0.08056750884069704,0.12691697514542571
5251,8485-GJCDN,5,0,Month-to-month,2,69.05,318.5,Yes,0.21679748822605965,0.07241129616220131
5252,2615-YVMYX,71,0,Month-to-month,Electronic check,107.5,7713.55,No,0.013936514315717147,0.6604651162790698
5253,2851-STERV,35,0,One year,Electronic check,73.0,2471.25,No,0.029539706626201315,0.4794520547945205
5254,4393-GEADV,70,0,Two year,Credit card (automatic),114.75,7842.3,No,0.01463218698596075,0.6100217864923747
5255,8486-AYEQH,31,0,Month-to-month,Electronic check,76.05,2227.8,No,0.0341368165903582,0.4076265614727153
5256,1527-SXDPN,52,0,Two year,Bank transfer (automatic),96.25,4990.25,Yes,0.019287610841140224,0.5402597402597402
5257,6029-WTIPC,37,0,Month-to-month,Electronic check,101.1,3744.05,Yes,0.027002844513294426,0.3659742828882295
5258,8634-CILSZ,69,0,One year,Bank transfer (automatic),104.7,7220.35,Yes,0.014500682099898203,0.6590257879656161
5259,5419-JKZNQ,30,0,Month-to-month,2,77.9,2351.45,No,0.03312849518382275,0.3851091142490372
5260,2495-KZNFB,33,0,Month-to-month,Electronic check,90.65,2989.6,No,0.030321782178217824,0.36403750689464975
5261,1409-PHXTF,54,0,Two year,Electronic check,110.45,6077.75,No,0.018172843568754884,0.488909008601177
5262,4560-WQAQW,59,0,One year,Bank transfer (automatic),68.7,4070.95,No,0.016875667841658584,0.858806404657933
5263,9591-YVTEB,55,1,Month-to-month,Electronic check,44.85,2479.05,No,0.01809160767229382,1.2263099219620959
5264,9309-BZGNT,69,1,One year,Credit card (automatic),29.8,2134.3,No,0.01396242327695263,2.315436241610738
5265,4274-DRSQT,66,0,One year,Bank transfer (automatic),88.9,6000.1,No,0.014816419726337895,0.7424071991001124
5266,2027-DNKIV,37,0,One year,2,58.75,2203.1,No,0.026666969270573285,0.6297872340425532
5267,8075-GXIUB,9,0,One year,Credit card (automatic),19.85,183.15,No,0.10838110838110838,0.4534005037783375
5268,2885-HIJDH,69,0,Two year,Bank transfer (automatic),86.9,6194.1,No,0.014029479666133902,0.7940161104718066
5269,5424-RLQLC,10,0,Month-to-month,2,59.65,638.95,No,0.09335628765944126,0.16764459346186086
5270,6682-QJDGB,40,0,Month-to-month,2,55.25,2139.2,Yes,0.025827412116679136,0.7239819004524887
5271,6507-DTJZV,13,0,Month-to-month,Credit card (automatic),66.4,831.75,No,0.0798316801923655,0.19578313253012047
5272,8780-IXSTS,6,0,Month-to-month,Electronic check,90.1,521.3,Yes,0.17283713792441974,0.06659267480577137
5273,7673-BQGKU,69,0,Two year,Bank transfer (automatic),20.15,1337.5,No,0.015065420560747663,3.4243176178660053
5274,6723-WSNTY,66,0,One year,Credit card (automatic),108.1,7181.95,No,0.015051622470220483,0.6105457909343202
5275,9530-EHPOH,11,0,Month-to-month,Electronic check,53.75,608.0,Yes,0.0884046052631579,0.20465116279069767
5276,2725-IWWBA,46,0,One year,2,56.9,2560.1,No,0.022225694308816064,0.8084358523725835
5277,0345-HKJVM,6,0,Month-to-month,Electronic check,89.3,577.6,Yes,0.15460526315789472,0.0671892497200448
5278,1061-PNTHC,56,0,Month-to-month,2,109.6,5953.0,No,0.018410885267932133,0.5109489051094891
5279,0394-YONDK,70,0,Two year,Credit card (automatic),25.15,1790.15,No,0.014049102030556097,2.783300198807157
5280,6574-MCOEH,33,0,One year,Electronic check,79.15,2531.4,No,0.031267282926443866,0.41692987997473147
5281,7399-QHBJS,72,0,Two year,Credit card (automatic),66.75,4760.3,No,0.014022225489990126,1.0786516853932584
5282,3049-SOLAY,3,0,Month-to-month,Electronic check,95.2,292.85,Yes,0.32508109953901315,0.031512605042016806
5283,0997-YTLNY,19,0,Month-to-month,2,48.8,953.65,No,0.051171813558433386,0.389344262295082
5284,3317-HRTNN,5,1,Month-to-month,Electronic check,45.7,198.0,Yes,0.23080808080808082,0.10940919037199125
5285,9479-HYNYL,71,0,Two year,Credit card (automatic),80.7,5705.05,No,0.014145362442046958,0.8798017348203222
5286,3235-ETOOB,8,0,Month-to-month,Electronic check,74.5,609.9,Yes,0.1221511723233317,0.10738255033557047
5287,9708-KFDBY,1,0,Month-to-month,Credit card (automatic),20.55,20.55,No,1.0,0.048661800486618
5288,8058-INTPH,1,0,Month-to-month,Electronic check,79.65,79.65,Yes,1.0,0.012554927809165096
5289,3642-GKTCT,61,0,One year,2,115.1,6993.65,No,0.016457786706512337,0.5299739357080799
5290,0774-RMNUW,71,1,Two year,Bank transfer (automatic),59.7,4122.65,No,0.01448097704146605,1.1892797319932997
5291,1334-PDUKM,68,0,One year,Credit card (automatic),86.45,5762.95,No,0.015000997752886977,0.7865818392134182
5292,0756-MPZRL,46,1,One year,Credit card (automatic),33.7,1537.85,No,0.021913710700003253,1.3649851632047476
5293,2242-MFOTG,33,0,One year,Bank transfer (automatic),80.1,2603.3,No,0.03076863980332654,0.41198501872659177
5294,2927-CVULT,53,0,Two year,Bank transfer (automatic),104.05,5566.4,No,0.01869251221615407,0.5093704949543488
5295,2144-BFDSO,50,0,Month-to-month,Bank transfer (automatic),108.75,5431.9,No,0.020020618936283808,0.45977011494252873
5296,8745-PVESG,57,1,One year,Credit card (automatic),41.1,2258.25,No,0.018199933576884757,1.386861313868613
5297,7647-GYYKX,54,0,Two year,Bank transfer (automatic),20.35,1092.35,No,0.018629560122671307,2.6535626535626533
5298,5647-FXOTP,60,0,Month-to-month,Electronic check,105.9,6401.25,No,0.01654364381956649,0.56657223796034
5299,5569-OUICF,28,0,Month-to-month,Credit card (automatic),101.3,2812.2,Yes,0.03602162008392006,0.2764067127344521
5300,8821-XNHVZ,1,0,Month-to-month,2,80.05,80.05,Yes,1.0,0.01249219237976265
5301,2082-OJVTK,29,0,Month-to-month,Electronic check,89.2,2698.35,Yes,0.03305723868289881,0.3251121076233184
5302,9700-ISPUP,10,0,Month-to-month,Electronic check,65.5,616.9,No,0.10617604149781164,0.15267175572519084
5303,9839-ETQOE,43,1,Month-to-month,Electronic check,40.45,1912.85,No,0.021146456857568552,1.0630407911001236
5304,6078-VESFR,13,0,Month-to-month,Bank transfer (automatic),70.45,849.1,No,0.08297020374514191,0.18452803406671398
5305,9027-TMATR,43,0,Two year,Electronic check,78.8,3460.3,No,0.02277259197179435,0.5456852791878173
5306,5940-NFXKV,19,0,Month-to-month,Electronic check,83.65,1465.75,Yes,0.0570697595087839,0.22713687985654513
5307,1941-HOSAM,1,0,Month-to-month,Electronic check,90.1,90.1,No,1.0,0.011098779134295229
5308,9110-HSGTV,69,0,Two year,Credit card (automatic),82.45,5555.3,No,0.014841682717405,0.8368708308065494
5309,0704-VCUMB,61,0,Two year,Credit card (automatic),20.25,1278.8,No,0.015835157960588053,3.0123456790123457
5310,6171-ZTVYB,43,0,Month-to-month,Bank transfer (automatic),66.25,2907.35,No,0.022787074139680466,0.6490566037735849
5311,8053-WWDRO,6,0,Month-to-month,Bank transfer (automatic),19.5,146.3,Yes,0.13328776486671223,0.3076923076923077
5312,9564-KCLHR,1,0,Month-to-month,2,51.25,51.25,Yes,1.0,0.01951219512195122
5313,1935-IMVBB,56,0,Month-to-month,2,89.7,4952.95,No,0.01811041904319648,0.6243032329988851
5314,2535-PBCGC,70,1,Two year,Bank transfer (automatic),64.55,4504.9,No,0.01432884192767875,1.0844306738962046
5315,2082-CEFLT,1,0,Month-to-month,Electronic check,45.6,45.6,Yes,1.0,0.021929824561403508
5316,1470-PSXNM,49,0,One year,Electronic check,93.65,4520.15,No,0.020718338993175007,0.5232247730912973
5317,1213-NGCUN,6,0,Month-to-month,Bank transfer (automatic),49.65,267.35,Yes,0.18571161398915279,0.12084592145015106
5318,2498-XLDZR,32,0,Two year,2,73.6,2316.85,No,0.031767270216026065,0.4347826086956522
5319,9866-OCCKE,72,0,Two year,2,109.75,8075.35,No,0.01359074219693264,0.6560364464692483
5320,5338-YHWYT,37,0,Two year,Credit card (automatic),61.45,2302.35,No,0.026690120963363522,0.6021155410903173
5321,7718-UPSKJ,69,0,One year,Credit card (automatic),106.4,7251.9,No,0.01467201698865125,0.6484962406015037
5322,8731-WBBMB,26,0,Month-to-month,Bank transfer (automatic),81.9,2078.55,No,0.0394024680666811,0.31746031746031744
5323,1448-CYWKC,58,0,One year,Credit card (automatic),105.2,6225.4,No,0.01689851254537861,0.5513307984790874
5324,7901-IIDQV,24,0,One year,Bank transfer (automatic),54.6,1242.25,No,0.04395250553431274,0.43956043956043955
5325,2690-DVRVK,5,0,One year,Electronic check,20.55,99.45,No,0.2066365007541478,0.24330900243309
5326,5688-KZTSN,15,0,Month-to-month,Electronic check,20.0,288.05,Yes,0.06943239021003297,0.75
5327,1270-XKUCC,30,0,Two year,2,19.7,599.25,No,0.0328744263662912,1.5228426395939088
5328,0334-ZFJSR,55,0,One year,Credit card (automatic),66.05,3462.1,No,0.019078016232922216,0.8327024981074943
5329,2894-QOJRX,25,1,Month-to-month,Bank transfer (automatic),34.0,853.0,Yes,0.03985932004689332,0.7352941176470589
5330,5747-PMBSQ,10,0,Month-to-month,2,92.5,934.1,Yes,0.09902580023552082,0.10810810810810811
5331,5583-EJXRD,44,1,Two year,Credit card (automatic),54.05,2375.2,No,0.02275597844392051,0.8140610545790935
5332,4565-EVZMJ,47,0,One year,2,58.9,2813.05,No,0.020938127655036345,0.797962648556876
5333,3143-JQEGI,13,0,Month-to-month,Electronic check,88.35,1222.8,Yes,0.072252208047105,0.14714204867006225
5334,6386-SZZKH,49,0,Two year,Bank transfer (automatic),107.95,5293.2,Yes,0.02039409053124764,0.4539138490041686
5335,3327-YBAKM,64,0,One year,2,96.9,6314.35,No,0.015345997608621632,0.6604747162022704
5336,9441-QHEVC,1,0,Month-to-month,2,19.1,19.1,No,1.0,0.05235602094240837
5337,6705-LNMDD,20,0,Month-to-month,2,50.0,1003.05,No,0.04984796371068242,0.4
5338,2580-ASVVY,37,1,Two year,Electronic check,45.4,1593.1,No,0.028497897181595632,0.8149779735682819
5339,3370-GQEAL,30,0,Month-to-month,Electronic check,85.45,2509.95,No,0.0340445028785434,0.3510825043885313
5340,5032-USPKF,38,0,One year,Bank transfer (automatic),84.1,3187.65,No,0.02638307216915282,0.4518430439952438
5341,2982-IHMFT,1,0,Month-to-month,2,74.45,74.45,Yes,1.0,0.013431833445265278
5342,3521-SYVOR,37,0,Month-to-month,Electronic check,64.75,2345.2,Yes,0.027609585536414807,0.5714285714285714
5343,4254-QPEDE,52,1,Two year,Credit card (automatic),66.25,3330.1,No,0.01989429746854449,0.7849056603773585
5344,6283-GITPX,71,0,Two year,Credit card (automatic),76.9,5522.7,No,0.013924348597606245,0.9232769830949284
5345,9526-JAWYF,26,0,Month-to-month,Electronic check,89.8,2335.3,Yes,0.03845330364407142,0.289532293986637
5346,0771-CHWSK,66,0,Two year,Credit card (automatic),74.6,4798.4,No,0.015546848949649883,0.8847184986595175
5347,9788-HNGUT,72,0,Two year,Credit card (automatic),116.95,8594.4,No,0.013607698035930375,0.6156477126977341
5348,9495-REDIY,25,1,One year,Credit card (automatic),40.65,970.55,No,0.04188346813662357,0.6150061500615006
5349,5375-XLDOF,69,0,Two year,Bank transfer (automatic),114.35,7665.8,No,0.014916903649977822,0.6034105815478793
5350,1172-VIYBP,53,0,Two year,Bank transfer (automatic),69.7,3686.05,No,0.018909130369908166,0.7604017216642754
5351,5649-VUKMC,12,0,One year,2,95.5,1115.15,Yes,0.08563870331345558,0.1256544502617801
5352,6559-PDZLR,26,0,Month-to-month,Electronic check,98.65,2537.0,No,0.03888450926290895,0.26355803345159656
5353,8992-OBVDG,21,0,Month-to-month,2,61.65,1393.6,No,0.04423794489092997,0.34063260340632606
5354,4273-MBHYA,1,0,Month-to-month,Electronic check,89.35,89.35,No,1.0,0.011191941801902631
5355,4724-WXVWF,48,0,Month-to-month,Electronic check,95.4,4445.3,No,0.02146086878275932,0.5031446540880503
5356,5701-GUXDC,26,1,One year,Credit card (automatic),35.4,978.6,No,0.036174126302881665,0.7344632768361582
5357,1460-UZPRJ,60,0,Two year,2,19.95,1258.15,No,0.015856614871040814,3.0075187969924815
5358,6082-GLJIX,18,0,Month-to-month,2,19.25,331.35,No,0.05809566923192998,0.935064935064935
5359,5143-EGQFK,10,1,Month-to-month,Electronic check,29.65,291.4,Yes,0.10175017158544955,0.3372681281618887
5360,4919-IKATY,5,0,Month-to-month,Electronic check,84.5,453.75,Yes,0.18622589531680442,0.05917159763313609
5361,2495-TTHBQ,4,0,One year,2,20.4,84.75,No,0.2407079646017699,0.19607843137254904
5362,0485-ZBSLN,65,0,Two year,Credit card (automatic),24.75,1715.1,No,0.014430645443414379,2.6262626262626263
5363,3810-PJUHR,70,0,Two year,2,25.35,1715.15,No,0.014780048392268898,2.7613412228796843
5364,9050-QLROH,18,0,Month-to-month,Credit card (automatic),90.7,1597.25,Yes,0.056785099389575835,0.19845644983461963
5365,0847-HGRML,62,0,Two year,Bank transfer (automatic),20.0,1250.1,No,0.01599872010239181,3.1
5366,8232-CTLKO,66,0,Two year,Electronic check,59.75,3996.8,No,0.014949459567654123,1.104602510460251
5367,9227-YBAXE,65,0,Two year,Bank transfer (automatic),82.5,5215.1,No,0.015819447373971736,0.7878787878787878
5368,6168-WFVVF,3,0,Month-to-month,Electronic check,70.3,235.5,Yes,0.29851380042462844,0.042674253200568994
5369,9860-LISIZ,34,0,Month-to-month,2,20.35,673.2,No,0.03022875816993464,1.6707616707616706
5370,0112-QAWRZ,16,0,Month-to-month,Bank transfer (automatic),90.8,1442.2,No,0.06295936763278324,0.1762114537444934
5371,0877-SDMBN,54,0,One year,Bank transfer (automatic),103.95,5639.05,Yes,0.01843395607416143,0.5194805194805194
5372,2786-GCDPI,50,0,Month-to-month,Electronic check,104.95,5222.35,No,0.0200963167922487,0.4764173415912339
5373,4043-MKDTV,71,0,Two year,Electronic check,105.25,7291.75,No,0.01443412075290568,0.6745843230403801
5374,8065-YKXKD,10,0,Month-to-month,Electronic check,74.75,799.65,Yes,0.09347839679859939,0.13377926421404682
5375,9637-EIHEQ,1,0,Month-to-month,Electronic check,50.8,50.8,Yes,1.0,0.01968503937007874
5376,9229-RQABD,18,0,One year,2,23.75,424.5,No,0.05594817432273263,0.7578947368421053
5377,8313-KTIHG,4,0,Month-to-month,Electronic check,61.3,249.4,No,0.2457898957497995,0.06525285481239805
5378,5320-BRKGK,58,0,Two year,2,75.8,4415.75,No,0.017165826869727677,0.7651715039577837
5379,6284-KMNUF,56,0,One year,Electronic check,98.0,5270.6,No,0.01859370849618639,0.5714285714285714
5380,9689-PTNPG,2,0,Month-to-month,Electronic check,80.25,144.55,Yes,0.5551712210307852,0.024922118380062305
5381,9465-RWMXL,32,0,Month-to-month,Electronic check,78.9,2447.95,Yes,0.0322310504708021,0.4055766793409379
5382,6229-UOLQL,56,1,One year,2,52.0,2884.9,No,0.018024888211029846,1.0769230769230769
5383,2362-IBOOY,36,0,Month-to-month,Electronic check,84.75,3050.15,Yes,0.027785518744979754,0.4247787610619469
5384,3137-LUPIX,4,0,Month-to-month,2,64.4,253.0,No,0.2545454545454546,0.06211180124223602
5385,0843-WTBXE,53,0,Month-to-month,Bank transfer (automatic),85.45,4517.25,Yes,0.01891637611378604,0.620245757753072
5386,6143-JQKEA,10,0,Month-to-month,Credit card (automatic),45.8,436.2,No,0.10499770747363595,0.2183406113537118
5387,8676-OOQEJ,4,1,Month-to-month,Electronic check,30.5,118.4,No,0.2576013513513513,0.13114754098360656
5388,5515-IDEJJ,1,0,Month-to-month,2,19.9,19.9,Yes,1.0,0.05025125628140704
5389,9701-CDXHR,51,0,Month-to-month,2,69.15,3649.6,No,0.018947281893906185,0.7375271149674619
5390,7450-NWRTR,12,0,Month-to-month,Electronic check,99.45,1200.15,Yes,0.08286464191976002,0.12066365007541478
5391,8124-NZVGJ,6,1,One year,2,49.25,255.6,No,0.19268388106416276,0.1218274111675127
5392,2162-FRZAA,63,1,Two year,Bank transfer (automatic),39.35,2395.05,No,0.016429719630070352,1.6010165184243963
5393,5376-DEQCP,1,0,Month-to-month,Electronic check,70.6,70.6,Yes,1.0,0.0141643059490085
5394,5118-MUEYH,48,0,Month-to-month,Credit card (automatic),105.1,5083.55,No,0.0206745286266487,0.45670789724072314
5395,9095-HFAFX,5,0,Month-to-month,Credit card (automatic),81.0,389.6,Yes,0.20790554414784393,0.06172839506172839
5396,5627-TVBPP,35,0,One year,Credit card (automatic),20.1,644.5,No,0.031186966640806828,1.7412935323383083
5397,2379-ENZGV,6,0,Month-to-month,Electronic check,84.85,523.5,Yes,0.16208213944603628,0.07071302298173247
5398,3936-QQFLL,2,0,Month-to-month,2,19.75,39.3,No,0.5025445292620866,0.10126582278481013
5399,2589-AYCRP,50,0,One year,Bank transfer (automatic),19.75,989.05,No,0.019968656791870987,2.5316455696202533
5400,4067-HLYQI,33,0,Month-to-month,Bank transfer (automatic),70.4,2406.1,No,0.029258966792735135,0.46874999999999994
